Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
OQ519654,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E6,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-03,ssRNA(+)
OQ519655,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E8,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-03,ssRNA(+)
OQ519656,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E9,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-03,ssRNA(+)
OQ519657,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E16,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-03,ssRNA(+)
OQ519658,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E19,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-03,ssRNA(+)
OQ519659,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E44,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-03,ssRNA(+)
OQ519660,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E49,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-03,ssRNA(+)
OQ519661,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E50,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-11-30,2023-03-03,ssRNA(+)
OQ519662,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E304,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-08-31,2023-03-03,ssRNA(+)
OQ519663,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E305,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-08-31,2023-03-03,ssRNA(+)
OQ519664,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E315,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-08-31,2023-03-03,ssRNA(+)
OQ519665,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E348,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-03,ssRNA(+)
OQ519666,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E357,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-09-30,2023-03-03,ssRNA(+)
OQ519667,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E386,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-10-31,2023-03-03,ssRNA(+)
OQ519668,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E388,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-10-31,2023-03-03,ssRNA(+)
OQ519669,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E389,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-10-31,2023-03-03,ssRNA(+)
OQ519670,dengue virus type 1,Orthoflavivirus denguei,1,DEN-Dhaka E405,1479,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Jahan,A., Shyamal,K., Aung,M.S., Kobayashi,N.",2021-10-31,2023-03-03,ssRNA(+)
ON103302,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Rabbi,M.F., Akter,S., Islam,M.S., Banu,T.A., Jahan,I., Miah,M.I., Goswami,B., Habib,M.A., Akhteruzzaman,S., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON103303,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D1,10661,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Rabbi,M.F., Akter,S., Islam,M.S., Banu,T.A., Jahan,I., Miah,M.I., Goswami,B., Habib,M.A., Akhteruzzaman,S., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON103390,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON103391,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D2,10668,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON111445,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON111446,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D3,10651,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115021,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115022,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D4,10652,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115023,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115024,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D5,10652,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115025,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115026,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D6,10649,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115029,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115030,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D7,10669,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115182,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115183,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D8,10667,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115811,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115812,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D9,10637,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115814,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115815,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D10,10663,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115816,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115817,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D11,10354,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115818,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON115819,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D12,10650,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON116129,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON116130,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D13,10348,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127418,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127419,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D14,10655,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127533,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127534,dengue virus type 1,Orthoflavivirus denguei,1,strain_1,10654,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127537,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127538,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D17,10642,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127550,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127551,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D18,10649,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127552,dengue virus type 3,Orthoflavivirus denguei,1,,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
ON127553,dengue virus type 1,Orthoflavivirus denguei,1,BCSIR-IBS-D19,10465,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Islam,M.S., Miah,M.I., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2021-08,2022-11-15,ssRNA(+)
OP741243,dengue virus type 1,Orthoflavivirus denguei,1,05,10602,partial,Bangladesh: Dhaka,Bangladesh,Homo sapiens,blood,"Rahman,M., Sarker,M.M.H., Khan,S.",2021-10,2022-11-05,ssRNA(+)
OP741244,dengue virus type 1,Orthoflavivirus denguei,1,D20,10610,partial,Bangladesh: Dhaka,Bangladesh,Homo sapiens,blood,"Rahman,M.S., Sarker,M.M.H., Khan,S.",2021-10,2022-11-05,ssRNA(+)
OP740753,dengue virus type 1,Orthoflavivirus denguei,1,D16,10645,partial,Bangladesh: Dhaka,Bangladesh,Homo sapiens,blood,"Rahman,M.S., Sarker,M.M.H., Khan,S.",2021-10,2022-11-04,ssRNA(+)
ON907583,dengue virus type 3,Orthoflavivirus denguei,3,19XN14065_D3_BGD,10606,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Su,W., Cao,Y., Lu,W.",2019-06-07,2022-07-07,ssRNA(+)
ON908231,dengue virus type 3,Orthoflavivirus denguei,3,19XN13542,10641,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2019-06-10,2022-07-07,ssRNA(+)
ON908235,dengue virus type 3,Orthoflavivirus denguei,3,19XN14065,10641,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Su,W., Jiang,L., Lu,W., Cao,Y.",2019-06-07,2022-07-07,ssRNA(+)
MT125021,dengue virus type 3,Orthoflavivirus denguei,,PREDICT_BDAH0026,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2017-10-25,2022-05-29,ssRNA(+)
MT125022,dengue virus type 3,Orthoflavivirus denguei,,PREDICT_BDAH0026,232,partial,Bangladesh,Bangladesh,Homo sapiens,oronasopharynx,,2017-10-25,2022-05-29,ssRNA(+)
MT125046,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH1071,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-10-06,2022-05-29,ssRNA(+)
MT125047,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH1075,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-10-08,2022-05-29,ssRNA(+)
MT125048,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH1127,208,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-11-06,2022-05-29,ssRNA(+)
MT125049,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH1002,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-08-16,2022-05-29,ssRNA(+)
MT125050,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH1006,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-08-27,2022-05-29,ssRNA(+)
MT125051,dengue virus type 2,Orthoflavivirus denguei,,PREDICT_BDAH0687,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-08-07,2022-05-29,ssRNA(+)
MT125052,dengue virus type 3,Orthoflavivirus denguei,,PREDICT_BDAH0689,232,partial,Bangladesh,Bangladesh,Homo sapiens,blood,,2018-08-07,2022-05-29,ssRNA(+)
OK079104,dengue virus type I,Orthoflavivirus denguei,1,BCSIR-05,10602,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Sarkar,M.M., Rabbi,M.F., Akter,S., Banu,T.A., Goswami,B., Jahan,I., Habib,M.A., Akhteruzzaman,S., Shaikh,M.A., Rubaiya,A., Ilias,M., Khan,M.S.",2020-11-24,2021-09-14,ssRNA(+)
MW599404,Dengue virus type 3,Orthoflavivirus denguei,3,Sylhet02,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-08-10,2021-02-19,ssRNA(+)
MW599405,Dengue virus type 3,Orthoflavivirus denguei,3,Barisal01,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-15,2021-02-19,ssRNA(+)
MW599406,Dengue virus type 3,Orthoflavivirus denguei,3,Barisal06,432,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-10-08,2021-02-19,ssRNA(+)
MW599407,Dengue virus type 3,Orthoflavivirus denguei,3,Chittagong01,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-20,2021-02-19,ssRNA(+)
MW599408,Dengue virus type 3,Orthoflavivirus denguei,3,Chittagong05,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-09,2021-02-19,ssRNA(+)
MW599409,Dengue virus type 3,Orthoflavivirus denguei,3,Dhaka06,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-08-14,2021-02-19,ssRNA(+)
MW599410,Dengue virus type 3,Orthoflavivirus denguei,3,Dhaka08,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-22,2021-02-19,ssRNA(+)
MW599411,Dengue virus type 3,Orthoflavivirus denguei,3,Dhaka14,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-08-17,2021-02-19,ssRNA(+)
MW599412,Dengue virus type 3,Orthoflavivirus denguei,3,Dhaka18,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-26,2021-02-19,ssRNA(+)
MW599413,Dengue virus type 3,Orthoflavivirus denguei,3,Kustai01,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-08-23,2021-02-19,ssRNA(+)
MW599414,Dengue virus type 3,Orthoflavivirus denguei,3,Mymensingh02,448,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-10-06,2021-02-19,ssRNA(+)
MW599415,Dengue virus type 3,Orthoflavivirus denguei,3,Rangpur01,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-10-13,2021-02-19,ssRNA(+)
MW599416,Dengue virus type 3,Orthoflavivirus denguei,3,Rangpur02,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-21,2021-02-19,ssRNA(+)
MW599417,Dengue virus type 3,Orthoflavivirus denguei,3,Khulna02,444,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-09-28,2021-02-19,ssRNA(+)
MW599418,Dengue virus type 3,Orthoflavivirus denguei,3,Dhaka01,447,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-07-04,2021-02-19,ssRNA(+)
MW599419,Dengue virus type 2,Orthoflavivirus denguei,2,Dhaka04,453,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Titir,S.R., Paul,S.K., Kobayashi,N.",2019-08-15,2021-02-19,ssRNA(+)
MW396462,Dengue virus type 3,Orthoflavivirus denguei,1,IBCHK001,10400,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-01,2020-12-27,ssRNA(+)
MW396463,Dengue virus type 3,Orthoflavivirus denguei,1,IBCHK003,10444,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-02,2020-12-27,ssRNA(+)
MW396464,Dengue virus type 3,Orthoflavivirus denguei,1,IBCHK038,10680,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-03,2020-12-27,ssRNA(+)
MW396465,Dengue virus type 3,Orthoflavivirus denguei,1,IN003,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-04,2020-12-27,ssRNA(+)
MW396466,Dengue virus type 3,Orthoflavivirus denguei,1,IN005,10702,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-05,2020-12-27,ssRNA(+)
MW396467,Dengue virus type 3,Orthoflavivirus denguei,1,IN038,10444,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-06,2020-12-27,ssRNA(+)
MW396468,Dengue virus type 3,Orthoflavivirus denguei,1,IN043,10707,complete,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-07-07,2020-12-27,ssRNA(+)
